430.706,752.593,-107.699,-0.434844,-0.517926,-0.114325
430.706,752.593,-107.699,-0.434844,-0.517926,-0.114325
430.706,752.593,-107.699,-0.434844,-0.517926,-0.114325
430.706,752.593,-107.699,-0.434844,-0.517926,-0.114325
430.706,752.593,-107.699,-0.434844,-0.517926,-0.114325
430.706,752.593,-107.699,-0.434844,-0.517926,-0.114325
428.046,751.342,-110.864,-0.433565,-0.515602,-0.11534
428.046,751.342,-110.864,-0.433565,-0.515602,-0.11534
422.178,751.487,-113.517,-0.43385,-0.511572,-0.116959
422.178,751.487,-113.517,-0.43385,-0.511572,-0.116959
422.178,751.487,-113.517,-0.43385,-0.511572,-0.116959
422.178,751.487,-113.517,-0.43385,-0.511572,-0.116959
422.178,751.487,-113.517,-0.43385,-0.511572,-0.116959
422.178,751.487,-113.517,-0.43385,-0.511572,-0.116959
422.178,751.487,-113.517,-0.43385,-0.511572,-0.116959
422.178,751.487,-113.517,-0.43385,-0.511572,-0.116959
422.178,751.487,-113.517,-0.43385,-0.511572,-0.116959
422.178,751.487,-113.517,-0.43385,-0.511572,-0.116959
422.178,751.487,-113.517,-0.43385,-0.511572,-0.116959
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
422.178,751.487,-113.517,-0.43385,-0.511572,-0.116959
422.178,751.487,-113.517,-0.43385,-0.511572,-0.116959
422.178,751.487,-113.517,-0.43385,-0.511572,-0.116959
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.706,752.593,-107.699,-0.434844,-0.517926,-0.114325
430.706,752.593,-107.699,-0.434844,-0.517926,-0.114325
430.706,752.593,-107.699,-0.434844,-0.517926,-0.114325
422.91,750.226,-117.804,-0.431678,-0.510336,-0.117636
422.91,750.226,-117.804,-0.431678,-0.510336,-0.117636
422.91,750.226,-117.804,-0.431678,-0.510336,-0.117636
422.91,750.226,-117.804,-0.431678,-0.510336,-0.117636
422.91,750.226,-117.804,-0.431678,-0.510336,-0.117636
422.91,750.226,-117.804,-0.431678,-0.510336,-0.117636
422.91,750.226,-117.804,-0.431678,-0.510336,-0.117636
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.741,755.12,-104.25,-0.438457,-0.51593,-0.114899
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
422.91,750.226,-117.804,-0.431678,-0.510336,-0.117636
422.91,750.226,-117.804,-0.431678,-0.510336,-0.117636
422.91,750.226,-117.804,-0.431678,-0.510336,-0.117636
422.91,750.226,-117.804,-0.431678,-0.510336,-0.117636
413.075,750.507,-120.67,-0.43257,-0.503956,-0.120149
413.075,750.507,-120.67,-0.43257,-0.503956,-0.120149
413.075,750.507,-120.67,-0.43257,-0.503956,-0.120149
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
424.75,755.141,-104.224,-0.438476,-0.515945,-0.114908
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
430.546,754.973,-101.598,-0.438169,-0.519939,-0.113276
422.178,751.487,-113.517,-0.43385,-0.511572,-0.116959
422.178,751.487,-113.517,-0.43385,-0.511572,-0.116959
422.178,751.487,-113.517,-0.43385,-0.511572,-0.116959
422.178,751.487,-113.517,-0.43385,-0.511572,-0.116959
422.178,751.487,-113.517,-0.43385,-0.511572,-0.116959
428.046,751.342,-110.864,-0.433565,-0.515602,-0.11534
428.046,751.342,-110.864,-0.433565,-0.515602,-0.11534
428.046,751.342,-110.864,-0.433565,-0.515602,-0.11534
428.046,751.342,-110.864,-0.433565,-0.515602,-0.11534
428.046,751.342,-110.864,-0.433565,-0.515602,-0.11534
428.046,751.342,-110.864,-0.433565,-0.515602,-0.11534
428.046,751.342,-110.864,-0.433565,-0.515602,-0.11534
428.046,751.342,-110.864,-0.433565,-0.515602,-0.11534
422.91,750.226,-117.804,-0.431678,-0.510336,-0.117636
422.91,750.226,-117.804,-0.431678,-0.510336,-0.117636
422.91,750.226,-117.804,-0.431678,-0.510336,-0.117636
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
440.655,753.086,-102.292,-0.435062,-0.524893,-0.111507
440.655,753.086,-102.292,-0.435062,-0.524893,-0.111507
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
424.115,753.566,-109.768,-0.435947,-0.513534,-0.116086
414.39,753.805,-112.716,-0.436787,-0.507169,-0.118608
414.39,753.805,-112.716,-0.436787,-0.507169,-0.118608
427.841,750.591,-114.094,-0.432133,-0.513887,-0.116158
427.841,750.591,-114.094,-0.432133,-0.513887,-0.116158
427.841,750.591,-114.094,-0.432133,-0.513887,-0.116158
438.158,749.953,-111.113,-0.43088,-0.520203,-0.113696
438.158,749.953,-111.113,-0.43088,-0.520203,-0.113696
438.158,749.953,-111.113,-0.43088,-0.520203,-0.113696
438.158,749.953,-111.113,-0.43088,-0.520203,-0.113696
427.841,750.591,-114.094,-0.432133,-0.513887,-0.116158
427.841,750.591,-114.094,-0.432133,-0.513887,-0.116158
427.841,750.591,-114.094,-0.432133,-0.513887,-0.116158
413.075,750.507,-120.67,-0.43257,-0.503956,-0.120149
413.075,750.507,-120.67,-0.43257,-0.503956,-0.120149
413.075,750.507,-120.67,-0.43257,-0.503956,-0.120149
413.075,750.507,-120.67,-0.43257,-0.503956,-0.120149
413.075,750.507,-120.67,-0.43257,-0.503956,-0.120149
413.075,750.507,-120.67,-0.43257,-0.503956,-0.120149
413.075,750.507,-120.67,-0.43257,-0.503956,-0.120149
422.91,750.226,-117.804,-0.431678,-0.510336,-0.117636
422.91,750.226,-117.804,-0.431678,-0.510336,-0.117636
422.91,750.226,-117.804,-0.431678,-0.510336,-0.117636
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
424.607,752.786,-110.407,-0.435186,-0.513753,-0.116021
422.91,750.226,-117.804,-0.431678
