-931.974,-195.213,2214.36,0.224228,2.96789,1.51362,26790
-941.469,-196.068,2223.5,0.170164,2.96082,1.52326,26830
-945.335,-197.16,2235.76,0.128678,2.98617,1.51812,26870
-953.407,-196.037,2222.51,0.161295,2.95961,1.50971,26910
-968.553,-193.798,2201.75,0.23586,2.90826,1.47611,26950
-973.594,-193.98,2205.96,0.213357,2.92292,1.48557,26990
-976.788,-195.133,2220.96,0.204357,2.95287,1.50186,27030
-980.833,-196.155,2232.22,0.152917,2.97784,1.51146,27070
-984.448,-196.92,2241.45,0.148052,2.99435,1.51754,27110
-992.683,-195.968,2229.67,-0.0275689,-2.67353,1.57041,27150
-1001.56,-195.366,2226.6,0.167752,2.97126,1.52602,27190
-1006.1,-194.916,2227.65,0.166446,2.97087,1.526,27230
-1010.87,-194.316,2227.14,0.171068,2.96733,1.5261,27270
-1014.11,-194.403,2233.16,0.142331,2.97295,1.52472,27310
-1022.45,-193.181,2229.26,0.181278,2.97475,1.5294,27350
-1025.47,-193.195,2234.52,0.155915,2.97206,1.52941,27390
-1029.53,-192.726,2237.21,0.140287,2.9783,1.53154,27430
-1032.45,-192.417,2239.34,0.15203,2.97822,1.53259,27470
-1036.19,-191.819,2237.55,0.1863,2.99067,1.52609,27510
-1042.78,-191,2235.53,0.200773,2.98342,1.52545,27550
-1043.71,-192.66,2253.44,0.149236,3.0059,1.54232,27590
-1046.83,-192.044,2244.77,0.166731,2.99433,1.54228,27630
-1050.83,-190.161,2232.07,0.186692,2.97188,1.52766,27670
-1053.27,-189.278,2240.29,0.222221,2.99682,1.51741,27710
-1057.61,-188.771,2240.18,0.22415,2.97366,1.51841,27790
-1057.61,-188.771,2240.18,0.22415,2.97366,1.51841,27830
-1059.77,-189.332,2243.17,0.184618,2.97545,1.52308,27870
-1061.69,-189.336,2241.01,0.179698,2.99129,1.52752,27910
-1066.47,-188.905,2237.32,0.142386,2.96314,1.53107,27950
-1067.31,-189.058,2242.63,0.154233,2.98947,1.53119,27990
-1070.47,-187.815,2237.41,0.20088,2.9816,1.52233,28030
-1072.27,-188.322,2242.95,-0.0456313,-2.75231,1.56249,28070
-1071.97,-188.047,2248.8,0.181873,3.01776,1.52157,28110
-1075.31,-186.938,2242.8,0.167461,2.98135,1.51584,28150
-1077.31,-186.04,2236.78,0.197662,2.98163,1.51511,28190
-1077.64,-186.448,2241.61,0.181753,3.01842,1.5168,28230
-1083.07,-185.879,2228.35,-0.0754617,-2.7589,1.56033,28270
-1083.28,-186.962,2241.58,-0.042478,-2.79143,1.55892,28310
-1085.08,-185.327,2231.35,0.221441,3.01701,1.51955,28350
-1086.81,-185.869,2234.16,0.160721,2.98441,1.53013,28390
-1088.48,-185.91,2235.45,0.14263,3.00062,1.53177,28430
-1093.81,-184.76,2215.16,0.192771,2.96824,1.52748,28470
-1095.4,-185.595,2215.61,0.160507,2.96478,1.51788,28510
-1097.06,-185.421,2213.23,0.180867,2.99967,1.52142,28550
-1100.04,-183.839,2199.15,0.216659,2.95399,1.51287,28590
-1101.43,-184.315,2209.92,0.156722,2.97022,1.52095,28630
-1105,-183.683,2211.8,0.199203,2.98173,1.5249,28670
-1107.27,-183.904,2210.4,0.168025,2.98908,1.51751,28710
-1110.84,-182.569,2193.2,0.225035,2.95498,1.50517,28750
-1111.75,-184.241,2208.2,0.188019,2.96104,1.50458,28790
-1114.52,-184.494,2204.48,0.25273,2.96247,1.50338,28830
-1118.97,-186.072,2213.52,0.193176,2.98727,1.51887,28870
-1123.09,-186.787,2216,-0.0177288,-2.79842,1.55663,28910
-1127.56,-185.621,2200.2,-0.0428485,-2.7661,1.55939,28950
-1132.32,-184.698,2191.71,-0.0691963,-2.75083,1.55459,28990
-1136.65,-184.723,2197.07,-0.0631317,-2.75238,1.55375,29030
-1147.72,-184.102,2201.09,-0.0550696,-2.77077,1.554,29070
-1152.03,-183.61,2205.96,0.204313,2.92389,1.50472,29110
-1158.77,-182.766,2202.74,0.217409,2.90568,1.49832,29150
-1164.71,-182.665,2202.87,0.233265,2.92211,1.50195,29190
-1170.63,-182.682,2198.93,0.270256,2.90758,1.49879,29230
-1180.43,-184.808,2219.39,0.211157,2.94082,1.52538,29270
-1185.54,-184.556,2218.52,0.20084,2.93567,1.5265,29310
-1190.87,-183.956,2215.43,0.214468,2.93258,1.52292,29350
-1196.48,-182.768,2207.29,0.223846,2.91758,1.52403,29390
-1206.57,-181.8,2207.04,0.212734,2.91099,1.52679,29430
-1211,-181.339,2209.56,0.218238,2.90762,1.52984,29470
-1215.67,-180.822,2210.38,0.206139,2.90199,1.52885,29510
-1219.58,-179.859,2208.41,0.247076,2.89818,1.52902,29550
-1228.46,-176.573,2196.95,0.298835,2.88066,1.51236,29590
-1233.53,-176.631,2198.92,-0.123777,-2.82416,1.55886,29630
-1235.97,-175.081,2206.93,0.24001,2.90279,1.5212,29670
-1239.44,-173.375,2203.9,0.250976,2.88598,1.52338,29710
-1242.72,-172.997,2211.8,0.239294,2.91283,1.52659,29750
-1249.25,-170.847,2214.86,0.269559,2.90142,1.50681,29790
-1252.96,-168.755,2199.32,0.293028,2.88069,1.50024,29830
-1256.48,-168.553,2209.44,0.265639,2.91513,1.51573,29870
-1259.55,-168.798,2226.73,0.184826,2.92146,1.52392,29910
-1266.29,-166.953,2221.94,0.232005,2.91874,1.5215,29950
-1269.64,-167.821,2238.11,0.176967,2.9467,1.52341,29990
-1272.89,-165.865,2215.84,0.254224,2.89836,1.51891,30030
-1276.51,-165.584,2210.61,0.237642,2.8802,1.51252,30070
-1279.96,-167.179,2231.53,0.20212,2.93396,1.52652,30110
-1283.45,-166.152,2218.95,0.245922,2.90733,1.51727,30150
-1291.08,-165.458,2210.79,0.269256,2.89639,1.50651,30190
-1294.85,-167.076,2228.56,0.264028,2.91305,1.50886,30230
-1299.19,-166.987,2216.66,-0.12821,-2.90369,1.54562,30270
-1302.98,-167.253,2221.72,-0.125674,-2.9272,1.54196,30310
-1306.39,-166.989,2228.48,0.229913,2.91947,1.52118,30350
-1314.08,-166.513,2223.63,0.224762,2.9046,1.52387,30390
-1318.13,-166.434,2225.98,0.221162,2.91075,1.52769,30430
-1322.47,-166.437,2229.34,0.208864,2.91018,1.5228,30470
-1326.34,-165.721,2225.85,0.234445,2.89637,1.51954,30510
-1333.62,-164.683,2218.67,0.246252,2.88067,1.51418,30550
-1337.64,-165.442,2230.21,0.218396,2.90568,1.52208,30590
-1341.68,-165.248,2230.13,0.208798,2.89448,1.51795,30630
-1345.46,-165.21,2227.42,0.229011,2.89923,1.51737,30670
-1353.11,-164.835,2221.82,0.258025,2.88825,1.51015,30710
-1358.38,-166.129,2229,-0.118352,-2.97584,1.53888,30750
-1362.5,-165.931,2225.28,-0.115289,-2.97186,1.53793,30790
-1366.69,-166.525,2241.11,0.197951,2.93727,1.52174,30830
-1370.57,-166,2235.57,0.217677,2.92633,1.52237,30870
-1374.82,-165.921,2231.72,0.20558,2.91157,1.52198,30910
-1383.34,-165.076,2225.79,0.220304,2.89124,1.5148,30950
-1387.65,-164.886,2224.96,0.230574,2.88707,1.51686,30990
-1391.32,-164.911,2225.92,0.234017,2.89923,1.5162,31030
-1395.35,-164.979,2227.21,0.235648,2.90893,1.51413,31070
-1398.29,-164.071,2217.27,0.239033,2.87281,1.50156,31110
-1406.21,-163.736,2229.63,0.23636,2.9052,1.5225,31150
-1409.69,-164.22,2239.78,0.173683,2.933,1.5248,31190
-1411.25,-162.597,2222.52,0.25993,2.88454,1.5196,31230
-1411.25,-162.597,2222.52,0.25993,2.88454,1.5196,31270
-1416.29,-161.95,2226.2,0.246326,2.90706,1.52408,31310
-1418.21,-161.358,2231.49,0.213454,2.88848,1.5222,31350
-1420.69,-160.832,2238.05,0.217596,2.91199,1.52743,31390
-1421.69,-159.638,2229.29,0.264735,2.89029,1.52036,31430
-1424.73,-161.056,2240.31,0.180282,2.89014,1.5304,31470
-1424.73,-161.056,2240.31,0.180282,2.89014,1.5304,31510
-1425.7,-160.75,2233.78,0.217066,2.89769,1.53123,31550
-1425.79,-160.072,2227.49,0.217762,2.88978,1.52588,31590
-1426.02,-159.951,2230.49,0.221103,2.89957,1.52749,31630
-1425.83,-159.572,2229.22,0.214156,2.90798,1.5259,31670
-1424.87,-158.293,2220.1,0.257082,2.90769,1.52405,31710
-1424.74,-158.556,2224.4,0.235455,2.89886,1.52998,31750
-1424.13,-158.805,2220.79,0.247838,2.8888,1.52741,31790
-1422.99,-158.928,2211.97,0.265468,2.91784,1.53442,31830
-1422.24,-159.317,2213.41,0.25174,2.90949,1.53126,31870
-1421.89,-159.586,2216.29,0.242828,2.92767,1.52832,31910
-1421.53,-159.907,2220.22,0.231637,2.923,1.52802,31950
-1421.14,-159.758,2218.21,0.235976,2.91209,1.52766,31990
-1420.63,-158.944,2215.62,0.245111,2.91496,1.52581,32030
-1420.25,-157.251,2214.23,0.253486,2.93294,1.52553,32070
-1419.37,-155.314,2201.28,0.27821,2.89089,1.51799,32110
-1419.99,-154.741,2202.43,0.264998,2.90366,1.52393,32150
-1421.61,-156.449,2215.93,0.264097,2.96465,1.53333,32190
-1424.44,-159.059,2221.83,0.234505,2.9714,1.52909,32230
-1425,-158.445,2201.95,0.266129,2.88435,1.51976,32270
-1429.71,-161.485,2217.54,-0.107258,-3.12771,1.53889,32310
-1431.43,-160.632,2204.71,0.29435,2.88533,1.51151,32350
-1436.06,-161.383,2209.33,0.251915,2.93657,1.52548,32390
-1445.38,-161.428,2205.41,0.257929,2.91279,1.5207,32430
-1449.93,-160.847,2196.19,0.263619,2.86353,1.50752,32470
-1455.98,-160.392,2193.15,0.285389,2.8807,1.5094,32510
-1462.81,-161.305,2200.05,0.260217,2.91499,1.52158,32550
-1470.42,-162.227,2212.67,0.224203,2.91377,1.52961,32590
-1475.49,-160.999,2197.61,0.276712,2.87029,1.52272,32630
-1491.33,-162.486,2204.88,-0.106247,-3.10586,1.55249,32670
-1498.78,-162.067,2207.85,0.253201,2.91361,1.54013,32710
-1506.43,-162.359,2213.83,0.209632,2.91244,1.54343,32750
-1512.2,-161.517,2203.75,0.267159,2.88359,1.5248,32790
-1526.21,-162.285,2212.98,0.220058,2.87518,1.51979,32830
-1531.09,-161.201,2201.56,0.252662,2.888,1.52016,32870
-1536.65,-161.356,2201.06,0.246502,2.87196,1.51212,32910
-1540,-160.861,2187.98,0.299866,2.84335,1.49785,32950
-1553.89,-164.01,2207.47,0.27158,2.91169,1.51793,32990
-1554.9,-163.302,2177.75,0.313468,2.78775,1.46361,33030
-1562.38,-167.205,2191.41,0.300074,2.87289,1.49599,33070
-1567.47,-170.342,2190.96,0.329174,2.94679,1.51531,33110
-1573.39,-175.055,2196.78,0.302083,2.93428,1.50924,33150
-1577.15,-179.846,2192.95,0.321682,2.94106,1.49923,33190
-1583.14,-189.756,2181.01,0.344513,2.94301,1.48132,33230
-1586.47,-195.883,2178.52,-0.17087,2.96103,1.49605,33270
-1588.07,-198.453,2166.8,0.372799,3.03223,1.49839,33310
-1592.59,-203.621,2178.25,0.254641,2.87799,1.45453,33350
-1596.65,-211.24,2153.91,0.317448,2.82474,1.41755,33430
-1603.27,-216.181,2178.41
