0.925379,0.362204,0.11172,-221.761,-0.378296,0.864043,0.332147,-1091.78,0.023774,-0.349625,0.936588,493.567,0,0,0,1
0.925379,0.362204,0.11172,-221.761,-0.378296,0.864043,0.332147,-1091.78,0.023774,-0.349625,0.936588,493.567,0,0,0,1
0.925379,0.362204,0.11172,-221.761,-0.378296,0.864043,0.332147,-1091.78,0.023774,-0.349625,0.936588,493.567,0,0,0,1
0.925379,0.362204,0.11172,-221.761,-0.378296,0.864043,0.332147,-1091.78,0.023774,-0.349625,0.936588,493.567,0,0,0,1
0.925379,0.362204,0.11172,-221.761,-0.378296,0.864043,0.332147,-1091.78,0.023774,-0.349625,0.936588,493.567,0,0,0,1
0.925379,0.362204,0.11172,-221.761,-0.378296,0.864043,0.332147,-1091.78,0.023774,-0.349625,0.936588,493.567,0,0,0,1
0.925379,0.362204,0.11172,-221.761,-0.378296,0.864043,0.332147,-1091.78,0.023774,-0.349625,0.936588,493.567,0,0,0,1
0.925379,0.362204,0.11172,-221.761,-0.378296,0.864043,0.332147,-1091.78,0.023774,-0.349625,0.936588,493.567,0,0,0,1
0.925379,0.362204,0.11172,-221.761,-0.378296,0.864043,0.332147,-1091.78,0.023774,-0.349625,0.936588,493.567,0,0,0,1
0.925816,0.35987,0.115578,-231.827,-0.377575,0.866481,0.326571,-1079.91,0.0173769,-0.345984,0.93808,494.923,0,0,0,1
0.925379,0.362204,0.11172,-221.761,-0.378296,0.864043,0.332147,-1091.78,0.023774,-0.349625,0.936588,493.567,0,0,0,1
0.925379,0.362204,0.11172,-221.761,-0.378296,0.864043,0.332147,-1091.78,0.023774,-0.349625,0.936588,493.567,0,0,0,1
0.925379,0.362204,0.11172,-221.761,-0.378296,0.864043,0.332147,-1091.78,0.023774,-0.349625,0.936588,493.567,0,0,0,1
0.925379,0.362204,0.11172,-221.761,-0.378296,0.864043,0.332147,-1091.78,0.023774,-0.349625,0.936588,493.567,0,0,0,1
0.925379,0.362204,0.11172,-221.761,-0.378296,0.864043,0.332147,-1091.78,0.023774,-0.349625,0.936588,493.567,0,0,0,1
0.925816,0.35987,0.115578,-231.827,-0.377575,0.866481,0.326571,-1079.91,0.0173769,-0.345984,0.93808,494.923,0,0,0,1
0.925379,0.362204,0.11172,-221.761,-0.378296,0.864043,0.332147,-1091.78,0.023774,-0.349625,0.936588,493.567,0,0,0,1
0.924859,0.362799,0.114077,-226.738,-0.37945,0.860105,0.340936,-1112.11,0.0255729,-0.358604,0.93314,498.604,0,0,0,1
0.924859,0.362799,0.114077,-226.738,-0.37945,0.860105,0.340936,-1112.11,0.0255729,-0.358604,0.93314,498.604,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925284,0.360443,0.118027,-237.039,-0.378794,0.862553,0.335438,-1100.46,0.0191019,-0.355083,0.93464,499.993,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.924934,0.363558,0.11101,-219.366,-0.379128,0.861105,0.338763,-1106.59,0.0275685,-0.35542,0.9343,495.247,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.924934,0.363558,0.11101,-219.366,-0.379128,0.861105,0.338763,-1106.59,0.0275685,-0.35542,0.9343,495.247,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
0.925373,0.361225,0.114898,-229.511,-0.378467,0.863544,0.333248,-1094.89,0.0211585,-0.351864,0.935812,496.61,0,0,0,1
